Year of Load,Month of Load,Berlin,East Conemaugh,Girard,Hooversville,Smethport,Summerhill,Blakely,Catawissa,Duncannon,Goldsboro,Hatfield,Kutztown,Lansdale,Lehighton,Lewisberry,Middletown,Mifflinburg,Quakertown,Royalton,Saint Clair,Schuylkill Haven,Watsontown,Weatherly,Amherst,Beach City,Bleach Tech,Brewster,Columbiana,Cuyahoga Falls,Galion,Grafton,Hubbard,Hudson,Huron,Lodi,Lucas,Milan,Monroeville,Newton Falls,Niles,Oberlin,Prospect,Seville,South Vienna,Wadsworth,Wellington,Bowling Green,Bowling Green Waste Water,Bowling Green Water,Bradner,Custar,Edgerton,Ellwood City,Elmore,Genoa,Grove City,Haskins,Holiday City,Montpelier,Napoleon,New Wilmington,Oak Harbor,Painesville,Pemberville,Pioneer,Toledo,Wampum,Woodville,Zelienople,Arcadia,Bloomdale,Bryan,Carey,Clyde,Cygnet,Deshler,Greenwich,Ohio City,Plymouth,Republic,Shiloh,Sycamore,Wapakoneta,Wharton,Arcanum,Celina,Eldorado,Jackson Center,Lakeview,Mendon,Minster,New Bremen,Piqua,Tipp City,Versailles,Waynesfield,Yellow Springs,Year of Load,Month of Load,Member Pool,Total Energy,Chase Brass,Glouster,Jackson,New Knoxville,Orrville,St_ Marys,Woodsfield,Clinton,Coldwater,Hillsdale,Marshall,Union City,Cleveland,Georgetown,St_ Clairsville,DEMEC,Wyandotte,Bedford,Wheelabrator,Danville,Front Royal,Martinsville,Richlands,Columbus,Dover,Shelby,Westerville,Hamilton,Lebanon,Williamstown,Paducah,Princeton,Benham,Berlin-MD,Cannelton,Perkasie,Ephrata
2013,7,"1,694.73",480.27,"2,559.89",292.09,"1,390.56",271.82,"4,131.80",943.38,"1,002.38",542.62,"2,559.02","3,748.38","14,204.09","4,697.45",246.78,,"3,851.90","9,571.16",593.02,"2,226.80","4,173.37","1,394.98","1,791.00","11,789.08",981.11,"4,913.27","4,847.86","8,234.33","46,483.64","10,716.42","2,885.69","6,326.52","18,883.09",158.47,"3,985.33",337.46,"1,262.19","5,111.04","4,478.73","28,288.32","8,792.62",915.21,"8,756.42",392.84,"28,207.69","7,144.34","47,739.56",481.71,367.74,619.52,165.32,"2,608.32","6,054.45","1,514.32","1,607.36","5,942.05",619.9,"1,780.95","6,439.73","15,251.72","1,875.71","2,488.82","23,602.14","1,104.17","3,165.25","1,371.00",423.77,"1,333.21","3,145.00",486.2,492.16,"19,294.77","6,895.69","20,447.24",320.89,"1,557.32","1,552.37",552.6,"1,247.27",312.6,548.87,651.32,"17,402.15",217.2,"2,016.11","21,419.28",390.4,"1,513.92","1,091.66",345.67,"11,325.13","6,107.43","29,109.00","14,516.15","6,741.51",674.86,"3,138.79",2013,7,PJM,"77,232.10","7,410.60","1,076.12","16,561.84",932.39,"28,723.61","19,954.37","2,573.17","2,419.37","28,920.90","11,872.29","10,729.64","1,637.35","162,450.85","4,697.52","5,224.60","133,853.97","29,935.20","17,124.44","2,905.30","98,598.30","16,053.65","17,115.88","4,928.83","82,259.09","22,807.71","9,726.86","47,904.27","64,819.00","30,318.92","4,438.73","61,851.06","11,069.65",428.17,,"1,547.73","6,216.91","13,401.32"
2013,8,"1,582.81",424.67,"2,551.60",262.55,"1,284.38",245.89,"3,319.53",832.88,832.34,453.74,"2,134.35","3,422.95","11,789.09","4,096.53",207.93,,"3,498.73","8,158.35",472.42,"1,858.71","3,626.53","1,183.30","1,669.70","10,784.28",826.57,"4,647.52","4,662.91","7,843.17","43,528.96","10,262.09","2,660.15","5,729.00","17,691.01",169.58,"3,801.54",320.63,"1,174.84","5,180.60","4,186.31","26,623.89","9,365.22",821.84,"8,306.39",414.89,"26,728.43","7,180.00","48,665.56",447.96,392.35,527.86,173.94,"2,630.37","5,437.17","1,400.18","1,481.36","5,594.05",562.9,"1,783.75","6,466.34","15,097.78","1,770.67","2,191.85","21,545.01","1,191.16","3,376.65","1,299.85",370.88,"1,177.38","2,687.36",462.25,440.82,"19,867.05","6,976.38","20,810.21",269.13,"1,597.96","1,467.55",513.32,"1,134.82",276.85,489.29,591.04,"17,389.09",195.48,"1,907.24","21,410.27",352.7,"1,483.09","1,008.38",318.14,"11,302.05","6,041.12","28,381.00","14,612.48","6,589.80",670.43,"3,006.75",2013,8,PJM,"79,366.04","7,805.08","1,001.84","17,854.55",944.36,"28,402.47","20,910.26","2,447.48","2,282.18","29,576.40","11,284.71","10,425.63","1,539.55","155,113.77","4,010.26","4,861.39","118,118.64","28,933.21","16,128.38","3,048.54","91,789.00","14,241.51","15,882.81","4,746.46","80,023.85","21,687.29","9,252.49","46,553.02","63,243.00","30,828.32","4,866.41","61,104.42","11,122.17",405.63,,"1,598.03","5,103.00","11,558.05"
2013,9,"1,484.75",393.2,"2,361.83",255.14,"1,193.65",227.62,"2,886.50",745.99,686.22,375.32,"1,834.71","3,265.03","10,109.12","3,642.14",172.3,,"3,145.85","7,121.34",376.24,"1,609.81","3,257.73",984.83,"1,538.89","9,095.00",703.81,"4,675.86","4,313.76","6,991.75","36,637.48","8,962.72","2,292.71","4,801.11","15,521.75",152.71,"3,439.53",285.97,"1,020.95","4,480.26","3,568.08","22,459.05","8,790.40",689.12,"7,801.79",419.84,"23,780.34","6,198.08","44,543.59",434.89,344.34,457.26,134.42,"2,326.49","4,585.93","1,202.40","1,247.17","5,273.95",445.59,"1,768.58","5,801.41","13,207.68","1,760.40","1,864.41","18,768.57","1,102.53","3,159.74","1,252.53",303.77,978.31,"2,234.51",404.06,375.42,"17,256.72","6,228.29","18,919.23",233.96,"1,210.96","1,326.05",426.03,"1,001.14",232.18,415.48,498.32,"14,861.75",163.87,"1,640.64","18,764.05",303.91,"1,322.26",844.29,276.49,"10,302.11","5,478.53","25,399.00","13,013.38","5,803.45",600.67,"2,574.51",2013,9,PJM,"69,943.99","6,923.06",826.55,"15,267.37",802.23,"25,067.85","18,976.50","2,080.43","2,022.33","28,751.66","10,319.82","9,418.34","1,288.89","133,009.05","4,996.17","4,032.92","103,789.56","25,655.64","14,230.64","3,019.00","80,144.90","12,340.30","13,593.89","4,168.31","74,057.13","19,502.43","8,099.62","40,222.13","51,763.00","27,142.24","4,315.84","52,647.39","9,935.37",341.18,,"1,311.83","4,305.77","10,027.33"
2013,10,"1,637.69",441.41,"2,716.87",285.92,"1,240.48",244.68,"2,791.60",799.65,753.99,380.07,"1,795.21","3,463.14","9,855.43","3,732.40",178.3,,"3,370.71","7,158.43",367.16,"1,596.77","3,425.72",978.32,"1,628.74","8,502.81",784.7,"4,887.61","4,388.34","7,121.23","35,919.00","8,956.41","2,323.89","4,642.13","15,162.64",150.68,"3,663.19",286.75,978.07,"4,124.89","3,531.41","21,775.42","8,770.79",739.27,"8,110.02",400.62,"24,010.80","6,519.76","43,794.69",466.93,325.2,463.01,301.62,"2,410.01","4,477.70","1,184.26","1,231.36","5,331.88",436.75,"1,781.45","5,961.42","13,484.08","1,744.97","1,903.92","19,261.62",987.3,"3,534.43","1,396.23",303.79,939.58,"2,300.49",406.29,386.22,"17,530.08","6,853.61","19,784.11",301.4,"1,415.86","1,439.08",462.96,"1,037.54",254.05,435.25,487.3,"15,590.75",261.94,"1,672.11","19,199.32",367.59,"1,343.94",820.08,335.47,"10,174.59","5,631.86","25,635.00","12,195.21","5,526.05",636.18,"2,479.41",2013,10,PJM,"70,998.76","7,630.04",844.35,"14,891.14",793.79,"25,611.83","19,189.47","2,038.15","1,992.24","32,091.05","10,035.96","9,137.84","1,249.68","136,311.54","4,890.20","3,903.14","98,678.28","23,983.41","14,460.19","2,503.31","74,437.05","12,601.92","12,947.43","4,599.19","72,499.55","19,386.69","8,326.09","38,970.86","45,399.00","25,834.67","4,266.54","43,737.01","8,571.77",409.78,,"1,123.55","4,270.15","10,156.12"
2013,11,"1,881.97",528.5,"2,849.78",338.17,"1,264.32",274.98,"2,921.05",932.83,983.94,482.18,"1,885.08","3,739.11","10,064.09","3,975.40",230.36,,"4,015.75","7,702.12",412.21,"1,669.22","4,186.99","1,053.90","1,774.92","8,674.19",884.99,"4,153.63","4,141.55","6,965.68","35,402.61","9,075.77","2,478.13","4,777.13","15,051.56",134,"3,706.69",320.69,989.53,"4,254.43","3,709.02","21,149.61","8,828.05",880.95,"7,539.83",406.59,"23,973.30","6,530.28","41,653.05",434.14,325.42,527.33,300.17,"2,344.49","4,580.05","1,210.96","1,338.35","5,301.81",484.05,"1,736.57","5,639.48","13,289.50","1,761.48","2,025.72","19,289.53","1,081.58","3,404.97","1,421.66",339.81,"1,006.99","2,476.26",430.16,402.55,"16,457.24","6,875.96","18,304.22",354.08,"1,393.88","1,463.94",541.92,"1,151.21",290.62,435.49,529.12,"15,420.34",286.08,"2,043.05","19,163.96",438.76,"1,390.37",923.49,481.47,"9,377.40","5,461.16","25,279.00","12,104.83","5,340.97",756.33,"2,603.19",2013,11,PJM,"68,353.19","7,070.30",925.3,"14,325.01",862.84,"24,564.99","18,448.02","2,156.72","1,986.47","32,221.25","9,845.37","8,665.60","1,355.89","136,168.25","5,031.46","4,318.33","97,043.54","25,192.86","16,718.67","3,094.54","81,758.10","15,314.31","14,731.64","6,438.31","68,523.93","18,703.67","8,591.18","39,450.03","45,448.00","24,889.45","4,269.38","43,449.51","8,358.17",695.3,,"1,237.70","4,845.41","11,625.07"
2013,12,"2,123.98",616.79,"3,009.01",392.11,"1,414.30",347.56,"3,397.46","1,120.55","1,249.34",596.02,"2,166.41","4,240.78","11,394.12","4,634.76",287.53,,"4,752.64","8,975.49",497.21,"1,895.10","4,825.62","1,258.51","2,058.24","10,044.52","1,013.21","4,235.44","4,526.34","7,620.74","39,037.48","10,199.86","2,833.38","5,415.96","16,991.21",137.82,"4,114.56",379.06,"1,121.07","4,541.96","4,171.81","24,208.67","9,290.67","1,024.01","7,944.72",456.28,"25,854.41","7,033.39","43,020.05",467.7,294.73,652.68,251.53,"2,723.43","5,220.14","1,419.07","1,587.50","5,803.43",568.38,"2,024.85","6,034.73","14,657.14","1,828.88","2,384.04","21,125.96","1,215.33","3,447.90","1,385.54",401.92,"1,201.05","2,914.89",512.25,446.33,"16,729.94","7,111.03","17,404.59",378.11,"1,662.96","1,634.05",639.1,"1,375.73",310.74,491.76,643.63,"17,042.22",244.78,"2,510.35","20,885.84",465.86,"1,612.28","1,118.62",646.1,"10,294.28","6,054.45","27,694.00","13,463.24","5,896.28",886.38,"2,944.12",2013,12,PJM,"70,790.62","6,822.37","1,055.18","15,032.91",979.85,"25,747.06","18,679.16","2,474.08","2,237.49","32,108.22","10,584.37","9,275.65","1,617.35","148,171.07","4,246.60","5,109.65","105,873.90","26,756.10","18,922.09","2,293.04","89,497.99","18,344.08","16,592.27","7,624.10","73,917.02","20,248.29","9,788.04","44,575.47","51,258.00","26,965.35","4,534.71","50,735.27","9,348.60",798.59,,"1,591.97","5,990.67","14,064.86"
2014,1,"2,394.98",690.42,"2,980.22",439.62,"1,473.44",361.4,"3,553.04","1,310.63","1,501.68",741.58,"2,390.43","5,116.08","12,751.46","5,242.87",350.55,,"5,669.94","10,582.80",574.62,"2,029.40","5,738.21","1,384.36","2,387.70","10,538.60","1,154.34","4,214.59","4,765.08","8,244.40","41,486.78","11,242.84","2,996.93","5,758.86","17,696.42",158.33,"4,697.17",408.97,"1,224.06","5,116.91","4,649.10","25,673.78","9,837.05","1,098.21","8,431.21",490.49,"28,222.75","7,937.24","46,777.91",486.91,383.85,724.49,273.24,"3,059.60","5,552.09","1,501.45","1,722.82","6,347.21",598.56,"2,127.78","6,899.13","15,665.61","2,062.14","2,671.19","22,938.31","1,278.35","3,557.73","1,280.75",422.49,"1,261.43","3,260.45",558.4,543.7,"19,271.34","8,382.07","20,061.06",418.23,"1,886.64","1,884.72",744.39,"1,563.05",360.99,563.73,703.66,"19,187.75",251.62,"2,895.59","22,898.77",538.76,"1,826.20","1,245.47",804.93,"10,837.59","6,501.28","31,826.54","14,761.80","6,296.61","1,043.07","3,316.77",2014,1,PJM,"79,116.65","7,901.63","1,208.94","16,873.47","1,073.40","28,668.82","20,869.55","2,520.83","2,355.04","35,477.99","11,438.23","9,900.12","1,721.32","161,259.24","6,742.39","5,744.01","118,743.70","28,630.88","24,323.09","2,984.32","108,167.59","23,409.13","20,086.74","10,120.31","79,151.97","22,023.95","10,820.88","49,804.38","56,955.00","30,358.02","5,851.76","55,235.76","10,108.84","1,153.26","5,708.88","1,749.52","6,869.47","16,659.01"
2014,2,"2,019.88",594.58,"2,536.01",370.62,"1,293.68",307.15,"3,086.69","1,138.75","1,261.06",607.85,"2,109.30","4,891.36","11,108.95","4,523.82",287.97,,"4,847.47","8,929.09",486.57,"1,769.72","4,893.53","1,211.54","2,065.86","9,227.60",992.25,"3,489.25","4,287.92","7,275.73","36,127.82","9,878.66","2,604.49","5,007.61","15,509.12",137.96,"4,190.59",351.28,"1,092.26","4,711.78","4,053.68","22,437.97","9,069.32",922.47,"7,213.15",444.52,"24,971.75","7,114.45","42,864.70",429.6,361.26,621.43,232.12,"2,759.84","4,858.56","1,320.57","1,483.37","5,767.92",501.55,"2,147.27","6,403.70","13,649.16","1,902.49","2,318.87","20,667.95","1,114.29","3,623.05","1,248.44",363.82,"1,100.55","2,828.97",491,449.15,"17,373.81","7,548.06","18,799.28",358.24,"1,620.59","1,677.23",645.24,"1,359.22",297.05,430.52,631.7,"17,158.87",215.88,"2,425.28","19,937.00",454.62,"1,596.31","1,068.13",688.09,"9,819.39","5,728.10","28,002.00","12,814.08","5,466.87",931.13,"2,842.83",2014,2,PJM,"75,945.27","7,373.49","1,011.85","14,533.36",937.07,"31,195.92","18,743.59","2,149.99","2,085.96","29,399.22","10,296.73","8,906.43","1,517.07","143,165.71","5,602.88","4,808.56","104,140.31","25,413.83","18,737.04","2,809.33","85,272.74","18,470.65","15,669.22","7,418.83","70,456.21","19,251.98","9,573.79","42,513.61","48,969.00","26,441.56","5,057.60","46,983.57","8,674.68",794.55,"4,494.81","1,508.34","5,833.06","13,993.31"
2014,3,"2,056.01",593.24,"2,772.02",364.4,"1,355.33",307,"3,210.99","1,117.65","1,173.82",580.02,"2,086.17","4,400.00","11,365.94","4,555.26",272.25,,"4,810.76","8,970.66",475.15,"1,808.49","4,834.07","1,237.62","2,136.64","9,370.98",961.07,"4,051.42","4,600.33","7,681.69","37,601.96","10,040.73","2,667.71","5,141.50","15,835.19",158.83,"4,214.41",350.89,"1,107.39","5,097.57","4,127.35","23,754.31","9,215.78",862.89,"7,846.55",460.02,"25,946.16","7,476.41","44,463.67",505.97,390.76,611.25,231.86,"2,878.14","4,901.80","1,345.55","1,499.89","5,805.91",498.74,"2,431.38","6,647.37","13,755.00","1,891.78","2,316.45","21,487.99","1,118.76","3,592.33","1,297.53",365.53,"1,118.66","2,803.47",488.57,444.32,"17,981.65","7,838.12","19,829.48",338.83,"1,582.47","1,688.28",620.9,"1,329.06",279.22,453.87,645.86,"17,448.35",205.83,"2,231.97","19,774.46",432.79,"1,539.43","1,026.50",620.86,"10,543.90","5,864.68","28,538.00","12,798.64","5,573.46",891.43,"2,779.92",2014,3,PJM,"74,311.58","8,064.10",944.94,"15,127.64",942.63,"27,019.77","20,058.38","2,154.12","2,194.72","29,560.33","10,710.35","9,439.63","1,541.49","147,841.26","5,181.93","4,678.03","106,989.65","26,923.45","19,180.90","3,282.30","89,537.32","18,170.62","16,107.40","6,729.05","73,497.91","20,116.65","9,567.23","41,427.98","48,654.00","27,049.94","4,769.14","44,579.44","8,557.68",686.93,"4,496.60","1,367.63","5,657.93","13,773.68"
2014,4,"1,670.39",460.46,"2,492.18",289.34,"1,177.12",250.47,"2,694.15",802.23,771.87,385.31,"1,707.39","3,200.00","9,207.93","3,545.29",173.52,,"3,530.90","7,074.87",356.57,"1,495.87","3,664.98",979.1,"1,695.73","7,854.94",697.8,"4,201.92","4,192.35","5,754.69","33,164.87","8,503.92","2,227.23","4,289.71","13,985.03",151.29,"3,451.50",277.15,920.04,"5,106.49","3,424.76","20,530.64","8,315.24",647.73,"7,342.85",383.84,"22,956.38","6,393.99","39,615.89",480.52,381.1,482.1,174.84,"2,323.22","4,118.86","1,159.04","1,174.13","4,922.38",387.16,"2,246.76","5,846.99","11,872.58","1,601.03","1,864.22","18,131.10",867.75,"3,319.08","1,358.54",292.28,900.11,"2,206.49",385.74,366.17,"15,361.74","6,741.82","18,823.38",238.65,"1,162.71","1,393.10",455.91,993.33,214.79,391.01,503.75,"15,218.65",154.25,"1,588.74","16,763.24",306.13,"1,235.10",782.86,375.78,"9,975.26","5,269.19","24,441.00","11,107.27","4,889.31",644.91,"2,295.82",2014,4,PJM,"67,049.66","7,671.29",764.44,"13,688.10",811,"24,185.91","18,152.82","1,776.10","1,908.90","26,693.89","9,419.81","8,590.74","1,217.64","127,536.69","3,760.51","3,616.15","90,582.24","23,605.11","13,868.17","3,121.40","68,074.55","12,341.70","12,112.14","4,461.29","68,678.35","17,655.57","7,897.59","35,719.96","41,575.00","24,570.87","3,931.36","41,078.22","7,910.10",374.65,"3,017.52","1,053.13","4,147.34","10,131.39"
2014,5,"1,585.36",407.87,"2,464.95",262.44,"1,190.94",229.97,"2,758.72",711.42,659.06,350.64,"1,715.14","2,900.00","9,381.08","3,457.29",161.01,,"3,183.19","6,954.25",351.7,"1,480.66","3,251.75",927.07,"1,545.65","8,576.96",695.88,"4,776.64","4,436.22","6,536.56","36,747.27","8,803.21","2,267.32","4,675.43","15,166.97",139.47,"3,469.59",284.04,957.96,"5,203.66","3,546.94","22,414.73","8,624.07",649.25,"7,942.31",388.55,"23,990.33","6,456.68","41,497.40",480.52,358.1,472.97,139.47,"2,400.13","4,392.60","1,186.94","1,184.41","5,038.30",409.27,"2,213.63","6,054.55","12,648.26","1,524.83","1,850.33","18,233.46",843.11,"3,231.55","1,346.69",304.68,936.31,"2,440.01",392.83,371.89,"15,497.99","6,783.39","18,860.46",225.26,"1,160.03","1,330.08",441.78,987.14,218.39,415.31,521.5,"16,371.78",156.11,"1,586.17","17,699.11",290.82,"1,267.74",803.69,304.64,"10,441.25","5,493.81","25,724.00","12,510.78","5,377.25",576.04,"2,562.16",2014,5,PJM,"70,946.93","7,618.43",842.24,"15,045.91",829.42,"25,427.49","19,311.82","1,871.61","2,002.74","26,169.94","9,929.05","9,298.47","1,245.80","132,438.86","3,918.10","4,014.23","98,429.71","25,629.42","14,586.69","3,111.68","77,080.50","12,498.97","13,698.46","4,262.37","73,452.02","18,986.71","8,099.60","39,635.38","48,136.00","27,503.97","3,993.46","48,532.79","9,542.04",354,"2,837.80","1,216.34","4,100.61","9,804.62"
2014,6,"1,580.05",409.61,"2,543.60",263.27,"1,207.96",240.87,"3,202.00",746.74,755.11,427.67,"1,997.30","3,072.91","11,020.17","3,894.94",187.14,,"3,270.26","7,774.94",462.19,"1,694.60","3,565.39","1,101.79","1,571.56","10,233.12",803.97,"5,081.02","4,614.48","7,009.31","42,220.42","9,847.05","2,555.14","5,465.37","16,883.91",172.1,"3,633.02",300.6,"1,109.43","5,132.85","3,898.78","25,682.66","8,914.16",769.34,"8,674.40",406.02,"26,793.23","6,865.90","44,952.05",456.8,385.82,548.1,137.35,"2,672.41","5,071.66","1,362.26","1,391.67","5,268.34",536.01,"2,241.52","6,510.44","14,101.14","1,612.35","2,082.95","18,798.91","1,001.52","3,384.84","1,362.85",369.32,"1,155.21","2,917.17",435.89,446.48,"17,319.76","6,829.35","20,407.64",266.27,"1,429.12","1,414.33",483.48,"1,085.62",264.05,451.18,595.4,"17,383.17",160.6,"1,812.60","19,564.01",337.02,"1,441.09",962.86,324.38,"11,344.72","5,871.03","28,257.00","13,763.41","6,111.01",577.54,"2,947.67",2014,6,PJM,"74,997.70","7,297.09",996.03,"16,818.46",831.75,"26,907.50","20,119.04","2,027.83","2,270.30","27,746.49","11,028.92","10,315.36","1,354.44","145,694.57","4,365.92","4,670.40","110,112.68","27,689.93","16,350.23","2,542.78","90,426.94","14,041.34","15,805.94","4,592.15","77,480.90","21,089.29","8,725.95","40,995.52","57,689.00","30,466.90","4,371.43","56,382.80","10,577.75",396.86,"3,402.92","1,488.36","4,857.64","10,912.39"
2014,7,"1,646.17",441.09,"2,692.94",280.7,"1,257.27",253.18,"3,561.39",819.82,890.71,475.71,"2,243.56","3,321.03","12,535.27","4,292.85",213.13,,"3,504.07","8,691.33",525.13,"1,941.37","3,925.72","1,214.66","1,711.71","10,576.97",851.18,"5,172.93","4,834.22","6,988.99","42,745.51","9,923.97","2,645.90","5,716.44","17,092.27",176.7,"3,716.79",302.7,"1,161.51","4,968.83","3,994.28","26,355.44","9,210.14",784.37,"8,771.56",400.62,"27,107.80","6,955.34","45,595.70",472.98,427.43,547.34,189.54,"2,648.48","5,302.55","1,364.84","1,417.75","5,447.54",535.98,"1,990.22","6,240.75","14,480.23","1,676.98","2,123.79","19,181.58","1,035.56","3,496.47","1,332.21",385.45,"1,178.67","3,019.84",431.67,392.36,"17,224.29","6,403.50","21,081.63",288.08,"1,539.34","1,428.17",476.26,"1,081.77",278.38,455.48,643.39,"17,528.90",182.4,"1,763.75","19,418.46",342.45,"1,391.21",949.51,316.72,"11,221.65","5,921.10","27,737.00","14,053.49","6,067.46",581.58,"2,893.79",2014,7,PJM,"75,589.13","7,376.92","1,011.93","17,322.70",859.17,"27,172.25","19,714.83","2,131.33","2,279.89","28,270.22","11,056.18","10,122.59","1,446.11","150,679.43","4,341.01","4,842.71","125,466.38","27,839.96","16,598.25","2,771.63","95,143.82","14,863.00","16,835.50","4,573.66","78,456.05","21,983.33","8,931.31","41,718.08","58,136.00","30,349.54","4,217.19","56,727.53","10,882.78",383.99,"3,836.46","1,516.63","5,573.04","11,979.00"
2014,8,"1,600.49",418.96,"2,671.93",268.27,"1,236.25",246.66,"3,230.89",755.52,776.81,429.56,"2,014.88","3,287.03","11,188.47","3,992.99",190.37,,"3,308.00","7,961.95",459.98,"1,750.46","3,699.55","1,142.51","1,608.73","10,918.44",748.6,"5,024.52","4,851.66","6,990.82","43,314.28","10,169.28","2,673.53","5,676.63","17,494.84",179.71,"3,829.83",316.05,"1,194.48","4,891.24","4,058.84","26,082.29","9,402.06",816.9,"8,733.24",441.57,"27,115.28","7,270.39","48,501.21",463.94,459.92,558.89,159.65,"2,837.58","5,207.10","1,404.14","1,467.05","5,554.95",589.06,"2,192.78","6,561.63","15,074.51","1,755.02","2,224.66","20,504.79","1,220.21","3,533.02","1,510.79",372.85,"1,243.95","2,974.09",464.19,312.95,"18,117.51","6,837.66","20,603.88",292.92,"1,421.47","1,470.43",498.17,"1,129.80",276.94,440.73,668.34,"18,331.49",176.26,"1,939.24","21,065.62",345.38,"1,474.60","1,023.68",342.16,"11,622.81","6,159.11","29,387.00","14,898.37","6,468.72",654.84,"3,167.77",2014,8,PJM,"79,253.28","7,918.25","1,059.71","17,316.57",961.72,"28,063.97","21,756.45","2,176.61","2,245.77","30,002.95","11,671.83","10,435.06","1,658.52","153,264.39","4,540.43","4,853.54","118,295.03","29,833.34","16,243.56","2,927.71","88,698.85","14,134.95","15,508.11","4,623.05","80,978.12","22,180.79","9,204.36","46,671.21","62,284.00","32,701.77","4,992.82","62,596.61","11,776.33",468.5,"3,589.99","1,598.36","4,986.83","11,234.91"
2014,9,"1,548.11",386.2,"2,711.61",258.62,"1,200.53",228.69,"2,889.86",692.98,679.92,363.87,"1,845.87","3,289.28","10,107.17","3,647.77",166.31,,"3,083.22","7,234.78",389.52,"1,577.99","3,520.14",995.65,"1,558.33","8,911.31",621.92,"4,086.06","4,432.22","6,292.06","36,969.14","8,798.95","2,295.98","4,852.60","15,306.13",171.38,"3,501.83",275.71,986.77,"4,404.93","3,490.07","22,241.63","8,672.47",643.07,"7,315.47",389.93,"24,079.74","6,425.23","43,799.63",464.26,388.16,452.95,146.95,"2,526.65","4,435.76","1,187.10","1,224.36","5,320.52",440.17,"2,204.25","5,984.66","13,026.13","1,754.15","1,868.47","17,549.17","1,129.75","3,405.84","1,450.61",301.9,999.2,"2,521.51",390.75,256.49,"16,195.05","6,397.67","19,329.93",231.77,"1,125.68","1,253.55",404.84,996.42,232.35,387.84,557.29,"16,286.35",146.25,"1,579.99","17,781.60",287.53,"1,248.22",806.79,279.02,"10,688.41","5,545.60","25,690.00","12,837.37","5,512.00",586.18,"2,600.53",2014,9,PJM,"71,515.47","7,273.36",878.24,"15,532.09",781.12,"25,729.15","19,400.34","1,921.17","7,730.96","27,578.90","10,433.29","9,114.54","1,232.63","136,780.00","3,971.04","4,002.25","108,702.47","24,101.57","14,844.53","3,293.46","80,594.72","12,774.02","13,535.58","4,180.71","73,670.70","19,690.15","8,001.28","39,240.00","48,644.00","28,025.73","4,442.38","48,643.25","9,667.28",360.65,"3,220.13","1,266.30","4,443.63","10,193.60"
2014,10,"1,684.36",431.11,"2,722.02",285.38,"1,307.08",240.26,"2,730.20",708.43,661.9,339.22,"1,693.05","3,199.34","9,248.54","3,587.33",161.97,,"3,151.69","6,887.75",336.34,"1,500.94","3,550.48",944.68,"1,585.62","8,085.10",644.07,"4,253.34","4,432.79","6,278.88","35,040.15","8,535.10","2,226.93","4,515.74","14,579.16",166.58,"3,626.32",279.34,936.45,"4,151.85","3,367.47","20,922.21","8,439.13",682.31,"7,531.07",387,"23,358.30","6,476.78","43,406.06",459.52,362.04,458.67,324.47,"2,562.14","4,099.02","1,135.63","1,178.99","5,217.25",448.05,"2,464.45","6,091.51","13,040.80","1,637.42","1,783.97","17,388.42","1,032.59","3,571.53","1,456.74",289.03,935.57,"2,323.35",392.08,257.7,"15,992.03","6,670.81","20,179.04",292.89,"1,281.15","1,277.27",442.05,990.8,243.99,395.83,644.06,"16,595.00",213.71,"1,665.47","18,231.12",338.08,"1,247.79",791.84,333.91,"10,402.90","5,648.76","25,433.00","11,438.02","5,238.75",619.59,"2,472.73",2014,10,PJM,"70,731.09","7,616.10",828.5,"14,697.95",798.11,"25,820.38","19,108.98","1,861.09","7,844.10","32,750.19","9,961.89","8,848.85","1,252.42","133,364.50","3,569.19","3,703.56","96,409.35","23,863.65","13,988.37","2,508.87","72,193.77","11,976.56","12,348.41","4,508.71","71,065.01","19,112.72","7,844.10","36,923.75","42,742.00","26,335.21","4,131.77","41,035.82","8,608.98",467.48,"2,857.03","1,089.20","4,094.30","9,711.58"
